last_season,current_club_id,country_of_citizenship,sub_position,foot,height_in_cm,agent_name,current_club_domestic_competition_id,highest_market_value_in_eur,valor_real,edad,contrato_restante,convocado,tempo_2018_titu,tempo_2019_titu,tempo_2020_titu,tempo_2021_titu,tempo_2022_titu,tempo_2023_titu,tempo_2024_titu,capitanias,temporada_2018_g,temporada_2019_g,temporada_2020_g,temporada_2021_g,temporada_2022_g,temporada_2023_g,temporada_2024_g,goles,asistencias,cambios,amarillas,club_id,stadium_seats,temporada_2018_a,temporada_2019_a,temporada_2020_a,temporada_2021_a,temporada_2022_a,temporada_2023_a,temporada_2024_a,jerarquia_rondas_CL,jerarquia_rondas_EL,jugador_ofensivo,efectividad
2024,150,France,Left-Back,left,173.0,Unique Sports Group,ES1,12000000.0,5109248.703479019,26.0,5.0,152.0,1.0,12.0,22.0,27.0,25.0,14.0,1.0,,0.0,0.0,3.0,0.0,4.0,2.0,0.0,9.0,12.0,12.0,2.0,150,60721,0.0,0.0,6.0,2.0,3.0,0.0,1.0,,,0,0.13815789473684212
2020,1038,Croatia,Goalkeeper,right,201.0,PD SportManagement,IT1,3000000.0,842749.4824738844,22.0,,113.0,16.0,0.0,11.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,1038,36348,,,,,,,,,,0,
2024,1390,Czech Republic,Left Midfield,left,184.0,GR Sports,IT1,15000000.0,1021849.7406958038,27.0,1.0,170.0,16.0,17.0,27.0,22.0,3.0,0.0,6.0,1.0,2.0,1.0,5.0,2.0,0.0,0.0,1.0,11.0,15.0,44.0,1.0,1390,16365,2.0,0.0,8.0,1.0,2.0,2.0,0.0,,,0,0.15294117647058825
2020,276,Italy,Defensive Midfield,right,175.0,GB1,IT1,500000.0,541767.5244474971,20.0,4.0,45.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,,,2.0,2.0,276,39211,,,,,,,,,,0,
2018,430,Czech Republic,Centre-Forward,right,184.0,,IT1,800000.0,186286.4478272491,18.0,,14.0,,,,,,,,,,,,,,,,,,,,430,43147,,,,,,,,,,1,
2018,12,Italy,Defensive Midfield,right,175.0,,IT1,300000.0,93143.22391362455,18.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,,,12,70634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,
2020,252,Romania,Right Winger,left,180.0,Catalin Sarmasan,IT1,250000.0,180589.17481583238,20.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,252,34901,,,,,,,,,,1,
2021,1108,Romania,Right-Back,right,182.0,Gesport Espizua SL,ES1,,120168.14311929313,20.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,1108,19840,,,,,,,,,,0,
2018,1025,Italy,Left Winger,left,180.0,Wallpass,IT1,250000.0,31047.741304541516,20.0,,2.0,,,,,,,,,,,,,,,,,,,,1025,36462,,,,,,,,,,1,
2024,418,Spain,Central Midfield,right,179.0,,ES1,45000000.0,10218497.406958038,27.0,3.0,229.0,11.0,15.0,23.0,14.0,5.0,17.0,1.0,,1.0,3.0,1.0,0.0,0.0,2.0,0.0,7.0,19.0,49.0,2.0,418,81044,1.0,3.0,1.0,2.0,2.0,8.0,2.0,,,0,0.11353711790393013
2023,1031,England,Centre-Forward,,193.0,CAA Stellar,GB1,,12971481.049686085,25.0,,15.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,,0.0,0.0,0.0,0.0,1.0,7.0,5.0,13.0,,16.0,1.0,1031,11850,,,,,,,,,,1,
2018,130,Senegal,Central Midfield,right,193.0,,IT1,800000.0,12419.096521816606,19.0,5.0,14.0,,,,,,,,,,,,,,,,,,,,130,22352,,,,,,,,,,0,
2024,237,Spain,Left-Back,left,171.0,,ES1,8000000.0,2043699.4813916076,26.0,3.0,197.0,9.0,6.0,10.0,11.0,5.0,10.0,6.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,7.0,35.0,2.0,237,26020,3.0,1.0,0.0,0.0,1.0,2.0,0.0,,,0,0.06091370558375635
2024,6195,Denmark,Central Midfield,left,193.0,ROOF,IT1,22000000.0,12262196.888349645,27.0,1.0,131.0,24.0,24.0,12.0,4.0,16.0,20.0,1.0,,2.0,0.0,3.0,0.0,4.0,5.0,0.0,14.0,6.0,42.0,1.0,6195,54726,0.0,1.0,0.0,0.0,1.0,2.0,2.0,,,0,0.15267175572519084
2018,6574,Italy,Right Midfield,right,185.0,TMP SOCCER srl ,IT1,200000.0,124190.96521816606,20.0,6.0,,,,,,,,,,,,,,,,,,,1.0,,6574,21584,,,,,,,,,,0,
2018,800,Italy,Right-Back,right,181.0,,IT1,250000.0,124190.96521816606,19.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,800,24950,,,,,,,,,,0,
2021,252,Slovenia,Goalkeeper,right,189.0,PRO TRANSFER,IT1,650000.0,60084.07155964657,22.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,252,34901,,,,,,,,,,0,
2020,4171,Japan,Left Winger,left,178.0,,IT1,200000.0,210687.3706184711,22.0,3.0,,,,,,,,,,,,,,,,,,,,,4171,16867,,,,,,,,,,1,
2018,15,Poland,Goalkeeper,right,184.0,,L1,250000.0,248381.93043633213,18.0,,1.0,,,,,,,,,,,,,,,,,,,,15,30210,,,,,,,,,,0,
2018,12,Italy,Centre-Forward,right,192.0,Sport Agency Futura,IT1,,496763.86087266426,20.0,7.0,8.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,,12,70634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,0.625
2023,18,Austria,Left Winger,left,179.0,,L1,12000000.0,2161913.5082810144,23.0,4.0,132.0,9.0,4.0,8.0,11.0,0.0,4.0,0.0,,1.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,7.0,20.0,,18,54042,3.0,1.0,0.0,2.0,0.0,1.0,0.0,,,1,0.09848484848484848
2019,410,Sweden,Attacking Midfield,left,189.0,,IT1,,1099151.3858517755,20.0,4.0,37.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,,410,25144,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,1,0.08108108108108109
2021,18,England,Left Midfield,left,181.0,,L1,2300000.0,600840.7155964656,21.0,2.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,18,54042,,,,,,,,,,0,
2019,533,Germany,Centre-Forward,right,177.0,,L1,,183191.89764196257,19.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,533,30150,,,,,,,,,,1,
2019,366,Mauritania,Defensive Midfield,right,181.0,Oscar Bentancourt,ES1,,244255.86352261677,21.0,4.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,,,366,27618,,,,,,,,,,0,
2022,237,Bosnia-Herzegovina,Centre-Back,right,191.0,FM11,ES1,3500000.0,3517579.524587444,23.0,2.0,138.0,5.0,17.0,24.0,20.0,11.0,7.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,5.0,,237,26020,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,0,0.043478260869565216
2023,105,Sweden,Centre-Back,left,195.0,BHM Sports Agency,L1,1000000.0,540478.3770702536,24.0,2.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,7.0,,105,17810,,,,,,,,,,0,
2019,543,England,Centre-Forward,right,185.0,,GB1,150000.0,91595.94882098128,20.0,3.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,543,31750,,,,,,,,,,1,
2023,1158,France,Central Midfield,left,177.0,Sport Cover,FR1,10000000.0,6485740.524843043,24.0,4.0,183.0,5.0,17.0,5.0,17.0,26.0,14.0,0.0,,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,42.0,2.0,1158,16787,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,0,0.04371584699453552
2024,276,Austria,Centre-Back,right,188.0,Sports360 GmbH,IT1,8000000.0,4087398.962783215,22.0,1.0,116.0,0.0,0.0,7.0,15.0,19.0,14.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,20.0,1.0,276,39211,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0,0.034482758620689655
2023,1132,Angola,Right Winger,left,166.0,Youonegoal,GB1,7000000.0,5404783.770702536,25.0,4.0,130.0,9.0,12.0,5.0,26.0,12.0,1.0,0.0,,1.0,1.0,1.0,6.0,0.0,2.0,0.0,11.0,22.0,33.0,,1132,21994,3.0,7.0,0.0,10.0,2.0,0.0,0.0,,,1,0.25384615384615383
2019,6574,Italy,Second Striker,left,168.0,MM-Management,IT1,4500000.0,671703.6246871961,19.0,,61.0,17.0,1.0,2.0,3.0,1.0,0.0,0.0,,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,9.0,3.0,6574,21584,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0.11475409836065574
2021,6574,Italy,Goalkeeper,right,188.0,S!,IT1,250000.0,180252.2146789397,21.0,2.0,50.0,,,,,,,,,,,,,,,,,,,,6574,21584,,,,,,,,,,0,
2018,862,Italy,Right-Back,right,190.0,,IT1,200000.0,62095.48260908303,20.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,862,31045,,,,,,,,,,0,
2023,86,Colombia,Centre-Forward,right,174.0,Wasserman,L1,20000000.0,8647654.033124058,27.0,5.0,102.0,2.0,0.0,0.0,22.0,27.0,9.0,0.0,,3.0,0.0,0.0,5.0,8.0,6.0,0.0,22.0,14.0,47.0,1.0,86,42100,1.0,0.0,0.0,6.0,6.0,1.0,0.0,,,1,0.35294117647058826
2020,1160,Paraguay,Defensive Midfield,right,166.0,,FR1,,5417675.244474971,23.0,6.0,28.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,9.0,1.0,1160,8033,,,,,,,,,,0,
2021,607,Brazil,Goalkeeper,left,194.0,Wasserman,IT1,,240336.28623858627,22.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,607,12048,,,,,,,,,,0,
2019,2969,Brazil,Central Midfield,left,183.0,Elenko Sports Ltda.,FR1,1500000.0,1465535.1811357005,20.0,6.0,21.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,3.0,1.0,2969,16098,,,,,,,,,,0,
2023,410,Brazil,Defensive Midfield,right,188.0,Braun Sports,IT1,14000000.0,6485740.524843043,27.0,5.0,195.0,25.0,11.0,11.0,38.0,33.0,22.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,43.0,1.0,410,25144,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0,0.035897435897435895
2024,180,England,Right-Back,right,178.0,Wasserman,GB1,3000000.0,2554624.3517395095,26.0,2.0,17.0,1.0,1.0,0.0,2.0,1.0,6.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,,180,32384,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0,0.23529411764705882
2022,1038,Italy,Right-Back,right,182.0,CAA Base Ltd,IT1,5000000.0,3517579.524587444,24.0,2.0,199.0,22.0,24.0,15.0,16.0,15.0,17.0,0.0,,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,11.0,22.0,2.0,1038,36348,1.0,3.0,2.0,1.0,3.0,0.0,1.0,,,0,0.07537688442211055
2024,749,Morocco,Central Midfield,left,179.0,,IT1,5000000.0,4087398.962783215,25.0,1.0,91.0,0.0,2.0,0.0,6.0,14.0,7.0,8.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,8.0,39.0,2.0,749,19847,0.0,0.0,0.0,0.0,4.0,1.0,3.0,,,0,0.12087912087912088
2022,380,Italy,Centre-Back,right,184.0,,IT1,800000.0,820768.5557370703,25.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,1.0,,380,29739,,,,,,,,,,0,
2024,1047,France,Right Winger,left,175.0,Team Ikoné,IT1,40000000.0,8174797.92556643,25.0,1.0,230.0,25.0,39.0,24.0,31.0,19.0,19.0,3.0,,1.0,6.0,6.0,3.0,3.0,6.0,7.0,32.0,40.0,110.0,6.0,1047,13602,3.0,11.0,7.0,5.0,5.0,6.0,3.0,,,1,0.3130434782608696
2020,618,France,Defensive Midfield,,184.0,,FR1,,180589.17481583238,21.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,618,41965,,,,,,,,,,0,
2018,167,Germany,Left-Back,left,183.0,,L1,,248381.93043633213,19.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,,167,30660,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,
2024,3911,France,Central Midfield,right,178.0,TTMA,FR1,,10218497.406958038,25.0,3.0,138.0,0.0,7.0,21.0,37.0,25.0,12.0,7.0,16.0,0.0,1.0,2.0,1.0,3.0,3.0,9.0,19.0,11.0,62.0,,3911,15220,0.0,0.0,0.0,2.0,2.0,3.0,4.0,,,0,0.21739130434782608
2018,1041,France,Central Midfield,right,170.0,score agencies,FR1,3000000.0,3477347.0261086496,19.0,6.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,8.0,1.0,1041,59186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0,0.75
2024,416,France,Left Winger,right,184.0,One Team Management,IT1,10000000.0,2248069.429530768,25.0,1.0,180.0,11.0,10.0,12.0,19.0,8.0,7.0,0.0,,3.0,2.0,3.0,4.0,1.0,5.0,1.0,19.0,8.0,50.0,3.0,416,28177,3.0,1.0,1.0,2.0,1.0,0.0,0.0,,,1,0.15
2024,39,France,Right Winger,both,170.0,One Team Football ,L1,8000000.0,6131098.444174822,25.0,4.0,175.0,3.0,19.0,10.0,21.0,22.0,19.0,7.0,,0.0,4.0,2.0,3.0,6.0,8.0,8.0,31.0,19.0,78.0,2.0,39,33305,0.0,1.0,3.0,5.0,2.0,5.0,3.0,,,1,0.2857142857142857
2024,618,France,Centre-Back,right,185.0,One Team Football ,FR1,,2043699.4813916076,25.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,618,41965,,,,,,,,,,0,
2018,60,Germany,Centre-Forward,right,189.0,11WINS,L1,1200000.0,993527.7217453285,19.0,,12.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,,6.0,1.0,60,34700,,,,,,,,,,1,
2023,105,Germany,Attacking Midfield,left,177.0,,L1,,1621435.1312107607,24.0,4.0,24.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,,0.0,0.0,0.0,1.0,2.0,1.0,2.0,6.0,5.0,5.0,,105,17810,0.0,0.0,0.0,0.0,2.0,0.0,3.0,,,1,0.4583333333333333
2023,1031,Zimbabwe,Defensive Midfield,left,177.0,CAA Stellar,GB1,10000000.0,5404783.770702536,28.0,3.0,141.0,17.0,14.0,9.0,16.0,2.0,0.0,0.0,,,,,,,,,,1.0,24.0,,1031,11850,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
2018,1038,Slovakia,Central Midfield,left,180.0,IFManagement s.r.o,IT1,325000.0,155238.70652270757,19.0,5.0,,,,,,,,,,,,,,,,,,,,,1038,36348,,,,,,,,,,0,
2024,3911,Guinea-Bissau,Centre-Forward,right,176.0,,FR1,8000000.0,4598323.833131117,28.0,3.0,164.0,17.0,24.0,17.0,28.0,19.0,16.0,1.0,,7.0,7.0,9.0,5.0,7.0,5.0,4.0,44.0,18.0,54.0,4.0,3911,15220,2.0,2.0,1.0,1.0,6.0,1.0,5.0,,,1,0.3780487804878049
2022,44,Croatia,Centre-Back,right,184.0,Ivan Bosnjak,L1,7000000.0,2345053.0163916294,24.0,4.0,133.0,14.0,28.0,22.0,26.0,8.0,14.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,9.0,,44,74667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0,0.03007518796992481
2022,276,Denmark,Defensive Midfield,left,192.0,CHJ Management,IT1,7500000.0,4103842.7786853514,25.0,2.0,141.0,19.0,9.0,29.0,27.0,5.0,6.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,3.0,1.0,276,39211,1.0,1.0,2.0,3.0,0.0,0.0,0.0,,,0,0.07801418439716312
2023,1041,France,Attacking Midfield,right,184.0,Concept Sport Agency,FR1,25000000.0,2161913.5082810144,24.0,3.0,143.0,21.0,30.0,9.0,5.0,2.0,5.0,8.0,,0.0,6.0,1.0,0.0,0.0,0.0,1.0,8.0,14.0,32.0,3.0,1041,59186,1.0,6.0,3.0,0.0,1.0,3.0,0.0,,,1,0.15384615384615385
2018,24,Germany,Central Midfield,both,177.0,,L1,200000.0,31047.741304541516,18.0,5.0,,,,,,,,,,,,,,,,,,,,,24,58000,,,,,,,,,,0,
2020,1531,Spain,Centre-Back,right,193.0,Wasserman,ES1,,1805891.7481583236,25.0,4.0,47.0,2.0,0.0,7.0,16.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,,1.0,2.0,1531,31388,,,,,,,,,,0,
2024,366,Morocco,Right Winger,right,173.0,JV SPORTS ,ES1,1500000.0,919664.7666262235,28.0,1.0,60.0,0.0,10.0,9.0,2.0,4.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,6.0,1.0,14.0,2.0,366,27618,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1,0.11666666666666667
2024,23826,Germany,Right-Back,right,176.0,Sports360 GmbH,L1,25000000.0,7152948.184870627,25.0,3.0,184.0,12.0,14.0,29.0,43.0,30.0,16.0,5.0,,2.0,0.0,3.0,8.0,4.0,3.0,3.0,23.0,24.0,57.0,,23826,47069,1.0,0.0,5.0,9.0,4.0,2.0,3.0,,,0,0.2554347826086957
2018,2722,Italy,Goalkeeper,left,186.0,,IT1,,496763.86087266426,29.0,6.0,36.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,2722,16134,,,,,,,,,,0,
2021,873,Poland,Centre-Back,left,192.0,Pawel Staniszewski,GB1,2000000.0,420588.50091752596,26.0,4.0,30.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,2.0,873,25486,,,,,,,,,,0,
2023,1082,Algeria,Right-Back,right,173.0,,FR1,4000000.0,2161913.5082810144,27.0,2.0,75.0,0.0,0.0,0.0,18.0,24.0,18.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,7.0,,1082,50186,0.0,0.0,0.0,1.0,2.0,1.0,0.0,,,0,0.06666666666666667
2024,1049,Spain,Defensive Midfield,right,186.0,Wasserman,ES1,22000000.0,12262196.888349645,25.0,4.0,117.0,0.0,15.0,26.0,27.0,18.0,2.0,8.0,,0.0,1.0,1.0,1.0,0.0,2.0,8.0,13.0,10.0,22.0,3.0,1049,49430,0.0,2.0,3.0,1.0,0.0,0.0,4.0,,,0,0.19658119658119658
2024,244,Canada,Centre-Back,left,187.0,,FR1,,5109248.703479019,26.0,4.0,41.0,0.0,0.0,0.0,16.0,23.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,,244,67394,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0,0.0975609756097561
2024,415,Norway,Goalkeeper,right,187.0,Golden Sports Mgmt,FR1,,613109.8444174823,25.0,2.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,415,33150,,,,,,,,,,0,
2021,1049,Spain,Left Winger,left,175.0,AC Talent,ES1,1500000.0,721008.8587157588,22.0,3.0,59.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,3.0,6.0,1.0,9.0,,1049,49430,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,0.11864406779661017
2024,35,Germany,Central Midfield,left,186.0,Unique Sports Group,L1,,1021849.7406958038,24.0,1.0,12.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,8.0,1.0,35,29546,,,,,,,,,,0,
2024,80,Greece,Left Winger,right,184.0,Target Sport,L1,10000000.0,3269919.170226572,30.0,1.0,232.0,32.0,30.0,27.0,32.0,31.0,5.0,6.0,9.0,11.0,10.0,8.0,9.0,9.0,7.0,4.0,58.0,28.0,13.0,4.0,80,26000,2.0,5.0,4.0,6.0,4.0,4.0,3.0,,,1,0.3706896551724138
2024,29,Portugal,Goalkeeper,left,192.0,Wasserman,GB1,1000000.0,817479.792556643,24.0,1.0,109.0,0.0,0.0,0.0,4.0,15.0,4.0,1.0,,,,,,,,,,,1.0,,29,39414,,,,,,,,,,0,
2020,82,Germany,Left Midfield,left,177.0,think forward,L1,175000.0,150490.97901319363,21.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,82,28917,,,,,,,,,,0,
2024,130,Italy,Centre-Back,right,186.0,MM-Management,IT1,,2043699.4813916076,25.0,1.0,17.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,12.0,,130,22352,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,0,0.29411764705882354
2018,42,Germany,Centre-Forward,right,195.0,Heinrich Weydandt,L1,1500000.0,558859.3434817473,22.0,5.0,42.0,5.0,15.0,2.0,0.0,2.0,0.0,0.0,,5.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,10.0,,42,49000,0.0,2.0,0.0,1.0,1.0,0.0,0.0,,,1,0.30952380952380953
2022,1531,Spain,Central Midfield,right,178.0,AC Talent,ES1,5000000.0,2345053.0163916294,25.0,3.0,121.0,0.0,0.0,11.0,35.0,19.0,4.0,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,33.0,,1531,31388,0.0,0.0,0.0,1.0,1.0,0.0,2.0,,,0,0.06611570247933884
2024,1047,Italy,Right Midfield,right,174.0,LS Football,IT1,,408739.8962783215,32.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,1047,13602,,,,,,,,,,0,
2022,167,,Central Midfield,right,185.0,,L1,1000000.0,469010.60327832587,23.0,2.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,,167,30660,,,,,,,,,,0,
2021,16795,Peru,Centre-Back,left,181.0,Wasserman,ES1,8500000.0,3605044.293578794,24.0,5.0,22.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,2.0,,16795,19336,,,,,,,,,,0,
2024,269,Austria,Centre-Forward,right,188.0,ROGON,L1,,2043699.4813916076,26.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,,269,15034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1,0.6
2020,4171,Colombia,Central Midfield,right,180.0,,IT1,1500000.0,601963.9160527745,23.0,4.0,40.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,4171,16867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,0.125
2024,398,Italy,Right Midfield,right,174.0,,IT1,23000000.0,4087398.962783215,30.0,3.0,231.0,36.0,33.0,31.0,33.0,26.0,11.0,6.0,,1.0,1.0,2.0,2.0,2.0,1.0,0.0,9.0,29.0,47.0,,398,70634,7.0,4.0,5.0,5.0,4.0,2.0,2.0,,,0,0.1645021645021645
2019,19,Brazil,Left-Back,left,185.0,,IT1,400000.0,305319.82940327097,25.0,4.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,19,19550,,,,,,,,,,0,
2024,237,Spain,Right Winger,right,182.0,Unique Sports Group,ES1,5000000.0,2554624.3517395095,24.0,1.0,72.0,1.0,9.0,0.0,4.0,5.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,9.0,5.0,15.0,1.0,237,26020,0.0,1.0,0.0,0.0,2.0,2.0,0.0,,,1,0.19444444444444445
2021,131,Spain,Right-Back,right,177.0,,ES1,400000.0,360504.4293578794,22.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,,,,1.0,1.0,131,55926,,,,,,,,,,0,
2018,18,Germany,Centre-Back,right,190.0,KL Sportsbase,L1,300000.0,93143.22391362455,19.0,,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,1.0,,18,54042,,,,,,,,,,0,
2023,3,Denmark,Left-Back,left,189.0,Boutique Transfers,L1,5000000.0,864765.4033124057,28.0,2.0,33.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,,,,,,,,,,2.0,7.0,,3,50000,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0,
2018,749,Italy,Centre-Back,right,188.0,,IT1,175000.0,155238.70652270757,23.0,5.0,,,,,,,,,,,,,,,,,,,,,749,19847,,,,,,,,,,0,
2022,1147,France,Goalkeeper,right,182.0,N.Agency,FR1,,351757.9524587444,27.0,2.0,35.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,,,,,,,,,,,,1147,10446,,,,,,,,,,0,
2024,2919,Italy,Central Midfield,left,187.0,GR Sports,IT1,20000000.0,9196647.666262234,26.0,3.0,222.0,5.0,10.0,26.0,34.0,26.0,23.0,9.0,44.0,0.0,2.0,5.0,5.0,3.0,4.0,6.0,25.0,10.0,65.0,2.0,2919,17102,0.0,1.0,0.0,2.0,2.0,3.0,2.0,,,0,0.15765765765765766
2019,1416,Colombia,Right Winger,right,182.0,Alinea,FR1,4000000.0,3053198.2940327097,23.0,4.0,59.0,14.0,19.0,5.0,0.0,0.0,2.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,1.0,1416,12999,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1,0.11864406779661017
2024,826,Colombia,Left-Back,left,180.0,Wasserman,FR1,4000000.0,3576474.0924353134,30.0,2.0,65.0,1.0,0.0,0.0,4.0,14.0,13.0,0.0,,0.0,0.0,0.0,0.0,1.0,6.0,1.0,8.0,4.0,41.0,,826,38223,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,,0,0.18461538461538463
2024,244,France,Central Midfield,right,172.0,CAA Base Ltd,FR1,22000000.0,9196647.666262234,29.0,2.0,197.0,32.0,36.0,27.0,24.0,30.0,21.0,0.0,68.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,9.0,17.0,48.0,1.0,244,67394,2.0,7.0,2.0,2.0,2.0,2.0,0.0,,,0,0.1319796954314721
2024,35,Germany,Goalkeeper,both,194.0,,L1,75000.0,51092.48703479019,26.0,,3.0,,,,,,,,,,,,,,,,,,,,35,29546,,,,,,,,,,0,
